iter	RMSE
1511	0.4789835381
1512	0.4789238614
1513	0.4788140899
1514	0.4787270563
1515	0.4786584153
1516	0.4785653318
1517	0.4784811261
1518	0.4784242037
1519	0.4783633059
1520	0.4783116935
1521	0.4782382397
1522	0.4781140687
1523	0.4780362391
1524	0.4779577313
1525	0.4778487968
1526	0.4777667937
1527	0.4776494538
1528	0.4775696105
1529	0.4774793671
1530	0.4773911306
1531	0.4772885688
1532	0.4772059464
1533	0.4771193234
1534	0.4770340435
1535	0.4769699411
1536	0.4768811439
1537	0.4768230068
1538	0.4767614657
1539	0.4766919361
1540	0.4766184781
1541	0.4765288433
1542	0.4764512417
1543	0.4763437032
1544	0.4762422875
1545	0.4761447641
1546	0.4760732117
1547	0.4759690944
1548	0.4759020989
1549	0.4758343883
1550	0.475780351
1551	0.4756922459
1552	0.4756105113
1553	0.4755145557
1554	0.4754115609
1555	0.4753547076
1556	0.4752913395
1557	0.4752311855
1558	0.4751419833
1559	0.4750847206
1560	0.4749991106
1561	0.4749487898
1562	0.4748556726
1563	0.4747843409
1564	0.4747127668
1565	0.4746526456
1566	0.4745813498
1567	0.4745233688
1568	0.4744451258
1569	0.4743807614
1570	0.4743131195
1571	0.4742092608
1572	0.4741057511
1573	0.4740367243
1574	0.4739583231
1575	0.4738983464
1576	0.4738171652
1577	0.4737548109
1578	0.4736798417
1579	0.4736036795
1580	0.4735677789
1581	0.473435842
1582	0.4733250095
1583	0.4732219729
1584	0.4731636327
1585	0.4730838506
1586	0.473008171
1587	0.472942955
1588	0.4728252857
1589	0.4727555875
1590	0.4727133401
1591	0.4726280175
1592	0.472511038
1593	0.4724224315
1594	0.4723393434
1595	0.4722404686
1596	0.4721844575
1597	0.4720836086
1598	0.4720054974
1599	0.4719358369
1600	0.4718858358
1601	0.4718001905
1602	0.4717631284
1603	0.4716651054
1604	0.4716165057
1605	0.4715458406
1606	0.4714757166
1607	0.4713987384
1608	0.4712886254
1609	0.471207621
1610	0.4711393704
1611	0.4710424056
1612	0.4709473454
1613	0.4708442126
1614	0.470796563
1615	0.4707352541
1616	0.4706844629
1617	0.4705748836
1618	0.4704906354
1619	0.4704337639
1620	0.4703458841
1621	0.4702435625
1622	0.4701288832
1623	0.4700215678
1624	0.4699368973
1625	0.4698710561
1626	0.469805895
1627	0.4697351582
1628	0.4696358411
1629	0.4695700403
1630	0.4695150622
1631	0.4694143351
1632	0.469353571
1633	0.4693000399
1634	0.4692030507
1635	0.469135507
1636	0.469044631
1637	0.4689726864
1638	0.4688862828
1639	0.4687647254
1640	0.4686423154
1641	0.4685651082
1642	0.4684819247
1643	0.4684061744
1644	0.4683296382
1645	0.4682839418
1646	0.4682323418
1647	0.4681451057
1648	0.468031402
1649	0.4679545548
1650	0.4678848147
1651	0.467755994
1652	0.4676766215
1653	0.4676174892
1654	0.4675225152
1655	0.4674604886
1656	0.4673990512
1657	0.467324242
1658	0.4672060895
1659	0.4670930367
1660	0.4670398271
1661	0.4669546507
1662	0.4668932077
1663	0.466821171
1664	0.4667764313
1665	0.4667267136
1666	0.4666166654
1667	0.466508622
1668	0.4664277211
1669	0.4663640686
1670	0.4662348069
1671	0.4661293444
1672	0.4660021789
1673	0.4659520836
1674	0.4658326184
1675	0.4657428844
1676	0.4656864306
1677	0.4655795639
1678	0.4654789897
1679	0.4654014243
1680	0.4653208785
1681	0.4652520039
1682	0.4651865355
1683	0.4651018721
1684	0.4650499137
1685	0.4650002271
1686	0.4649294555
1687	0.4648317334
1688	0.4647254178
1689	0.4646428252
1690	0.4645723833
1691	0.4644968187
1692	0.4643714485
1693	0.4643219155
1694	0.4642289021
1695	0.4641427142
1696	0.464046092
1697	0.4640012791
1698	0.4639499438
1699	0.463873528
1700	0.4638089173
1701	0.4636906369
1702	0.4636055971
1703	0.4635443288
1704	0.4634711873
1705	0.4633885668
1706	0.4633403066
1707	0.4632612688
1708	0.4631927579
1709	0.4631091608
1710	0.4630621607
1711	0.4630230901
1712	0.4629686077
1713	0.4628786672
1714	0.4628078338
1715	0.462734753
1716	0.4626514968
1717	0.4625672726
1718	0.4624834009
1719	0.4624244009
1720	0.4623864504
1721	0.4623087685
1722	0.4622573861
1723	0.46216272
1724	0.4620874973
1725	0.4620244672
1726	0.4619274221
1727	0.4618817926
1728	0.4618176764
1729	0.4617303464
1730	0.4616724762
1731	0.4616059961
1732	0.4615346472
1733	0.4614704736
1734	0.4614101361
1735	0.46134374
1736	0.4612537328
1737	0.4611560891
1738	0.4610418304
1739	0.460955845
1740	0.4608782876
1741	0.4607967176
1742	0.460765825
1743	0.4606847913
1744	0.4606205034
1745	0.4605158558
1746	0.4604404869
1747	0.4603966011
1748	0.4603514907
1749	0.4602191017
1750	0.4601443073
1751	0.4600714376
1752	0.4599919368
1753	0.4599270491
1754	0.4598491385
1755	0.4597534747
1756	0.4597016889
1757	0.4596353801
1758	0.459547061
1759	0.4594915511
1760	0.4594141251
1761	0.4593104921
1762	0.459251547
1763	0.4592108589
1764	0.459165672
1765	0.4590920535
1766	0.4590446271
1767	0.4589816575
1768	0.4589343108
1769	0.458830358
1770	0.4587750969
1771	0.4587184416
1772	0.4586576622
1773	0.4585881335
1774	0.4585186422
1775	0.458422876
1776	0.458379856
1777	0.4582804349
1778	0.4582431049
1779	0.4581209283
1780	0.4580548603
1781	0.4580099631
1782	0.4579705409
1783	0.4579315202
1784	0.4578553784
1785	0.4578033468
1786	0.4577733426
1787	0.4577280955
1788	0.4576250388
1789	0.4575281423
1790	0.4574869851
1791	0.4574037087
1792	0.4573403798
1793	0.4572843366
1794	0.4572316873
1795	0.4571589402
1796	0.4571218698
1797	0.4570760507
1798	0.4570045873
1799	0.4569337362
1800	0.4568251065
1801	0.4567593579
1802	0.456630651
1803	0.4565960497
1804	0.4565230594
1805	0.4564806846
1806	0.4563996972
1807	0.4563404333
1808	0.4562940825
1809	0.4562050374
1810	0.4561686307
1811	0.4560397412
1812	0.4559769831
1813	0.4559282954
1814	0.4558614306
1815	0.4558087947
1816	0.4556986566
1817	0.455631654
1818	0.4555593259
1819	0.4555198577
1820	0.4554621355
1821	0.4553813983
1822	0.4552852977
1823	0.455234992
1824	0.4551529455
1825	0.455086285
1826	0.4550002076
1827	0.4549158241
1828	0.4548242545
1829	0.4547554383
1830	0.454646777
1831	0.4546005687
1832	0.4544882777
1833	0.4544157462
1834	0.4543241419
1835	0.4542483496
1836	0.4542019126
1837	0.4541496405
1838	0.4540620364
1839	0.4540162235
1840	0.4539593187
1841	0.4538556263
1842	0.4537841119
1843	0.4536663236
1844	0.4536011195
1845	0.4535118313
1846	0.4534155406
1847	0.4533599921
1848	0.4533036808
1849	0.4532259291
1850	0.4531724415
1851	0.4531024792
1852	0.4530423909
1853	0.4529609188
1854	0.45289177
1855	0.4528081955
1856	0.4527431757
1857	0.4526604954
1858	0.4526049595
1859	0.4525131846
1860	0.4524587818
1861	0.4523659327
1862	0.4522832105
1863	0.4522432037
1864	0.4521520493
1865	0.4521160533
1866	0.4520081426
1867	0.4519352086
1868	0.4518582104
1869	0.4517708006
1870	0.4517320241
1871	0.4516303077
1872	0.451568918
1873	0.4515010446
1874	0.451447898
1875	0.4513983386
1876	0.4512945821
1877	0.4512283007
1878	0.4511801501
1879	0.451106733
1880	0.4510266756
1881	0.4509506488
1882	0.4508228572
1883	0.4507745203
1884	0.4506775494
1885	0.4506278187
1886	0.4505438363
1887	0.4504845016
1888	0.4503936621
1889	0.4503202867
1890	0.4502643104
1891	0.4501920438
1892	0.4500946672
1893	0.4500429889
1894	0.4499810168
1895	0.449867871
1896	0.4498090266
1897	0.4497723847
1898	0.4497417093
1899	0.4496688013
1900	0.4496128713
1901	0.4495580219
1902	0.4494794887
1903	0.4494086447
1904	0.4493617758
1905	0.4493219369
1906	0.4492633962
1907	0.4492102716
1908	0.4491664196
1909	0.4490989408
1910	0.4490054442
1911	0.4489392742
1912	0.4488789115
1913	0.448781462
1914	0.4486997517
1915	0.4486209143
1916	0.4485743819
1917	0.4485160744
1918	0.4484436285
1919	0.448406658
1920	0.4483245657
1921	0.4482496843
1922	0.4481648713
1923	0.4481285474
1924	0.4480071969
1925	0.4479116734
1926	0.4478415338
1927	0.4477789225
1928	0.4477084294
1929	0.4476601102
1930	0.4475850279
1931	0.4475098076
1932	0.4474036815
1933	0.4473638155
1934	0.4473098794
1935	0.447237632
1936	0.4471651349
1937	0.4471343604
1938	0.4470754979
1939	0.447026055
1940	0.4469647721
1941	0.4469077643
1942	0.4468627808
1943	0.4467990726
1944	0.4467445566
1945	0.4466323369
1946	0.446574447
1947	0.4465322852
1948	0.4464876256
1949	0.4464411204
1950	0.4463527873
1951	0.4462249757
1952	0.4461572316
1953	0.4460916894
1954	0.4460397306
1955	0.4459559113
1956	0.4458504734
1957	0.4457920878
1958	0.445731906
1959	0.4456487467
1960	0.4455757325
1961	0.445541819
1962	0.4454851425
1963	0.4454265079
1964	0.445344771
1965	0.4452708168
1966	0.4452148041
1967	0.445164576
1968	0.445089976
1969	0.4449903479
1970	0.4449480511
1971	0.4448861252
1972	0.4448168822
1973	0.4447711272
1974	0.4447066309
1975	0.4446327544
1976	0.4445728716
1977	0.444518915
1978	0.4444193871
1979	0.4443143111
1980	0.4442735915
1981	0.4442341239
1982	0.4441808261
1983	0.4441053207
1984	0.444059647
1985	0.4439640411
1986	0.4438735884
1987	0.44381851
1988	0.4437521257
1989	0.4436977003
1990	0.4436345671
1991	0.4435721468
1992	0.4435277291
1993	0.443430715
1994	0.4433386923
1995	0.4432873097
1996	0.4432070877
1997	0.4431377536
1998	0.443048905
1999	0.442990021
2000	0.4429265495
2001	0.4428339345
2002	0.4427336585
2003	0.4426515405
2004	0.4425681192
2005	0.4425028475
2006	0.442433765
2007	0.4423469125
2008	0.4423134449
2009	0.442250273
2010	0.4421942185
2011	0.442154073
2012	0.4420988217
2013	0.4420255708
2014	0.4419570133
2015	0.441871508
2016	0.4417834412
2017	0.4416882169
2018	0.4416341491
2019	0.441586234
2020	0.4414793174
2021	0.441420229
2022	0.4412929007
2023	0.4412372676
2024	0.4411725427
2025	0.4410913608
2026	0.4410153562
2027	0.4409650971
2028	0.4409371895
2029	0.4408680002
2030	0.4408052308
2031	0.4407522946
2032	0.4406750329
2033	0.4406121035
2034	0.4405277889
2035	0.4404715553
2036	0.4404019263
2037	0.440343899
2038	0.4402910864
2039	0.4402302111
2040	0.4401828354
2041	0.4401287144
2042	0.4400569214
2043	0.4399820583
2044	0.4398902035
2045	0.439819197
2046	0.4397671125
2047	0.4397066435
2048	0.4396473845
2049	0.4395886536
2050	0.4395319559
2051	0.4394637227
2052	0.4394044232
2053	0.4393450237
2054	0.4392633444
2055	0.4391763698
2056	0.4391190091
2057	0.439010397
2058	0.4389531207
2059	0.4389097581
2060	0.4388363071
2061	0.4387850209
2062	0.4387564507
2063	0.4386809786
2064	0.4386321356
2065	0.4385455815
2066	0.4384944805
2067	0.4383939514
2068	0.4382994544
2069	0.4382269237
2070	0.4381502659
2071	0.438113552
2072	0.4380522382
2073	0.4380251197
2074	0.4379588347
2075	0.4378547687
2076	0.4378183261
2077	0.4377342863
2078	0.4376348147
2079	0.4375766264
2080	0.4375060739
2081	0.4374583544
2082	0.4373925691
2083	0.437331912
2084	0.4372327929
2085	0.437169646
2086	0.4371228971
2087	0.4370387081
2088	0.4369801531
2089	0.4368638333
2090	0.4368056968
2091	0.4367324897
2092	0.4366682531
2093	0.4365704364
2094	0.4364453107
2095	0.4363791364
2096	0.4363137518
2097	0.4362367012
2098	0.4361837403
2099	0.436121968
2100	0.4360392491
2101	0.4359882068
2102	0.4358800147
2103	0.435819309
2104	0.4357752985
2105	0.4356989155
2106	0.4356423697
2107	0.4355959567
2108	0.4355290004
2109	0.4354752494
2110	0.435425126
2111	0.4353465355
2112	0.4352615872
2113	0.4351959424
2114	0.4351622471
2115	0.4350660731
2116	0.4349864405
2117	0.4349104797
2118	0.4348757547
2119	0.4348272129
2120	0.4347778172
2121	0.434722768
2122	0.4346675677
2123	0.4346194159
2124	0.4345826364
2125	0.4345009868
2126	0.4344429839
2127	0.4343584396
2128	0.4343071766
2129	0.4342426836
2130	0.4341813799
2131	0.43410502
2132	0.4340576848
2133	0.4340028068
2134	0.4339087526
2135	0.4338121893
2136	0.4337640608
2137	0.4336821647
2138	0.4336116399
2139	0.4335268798
2140	0.4334373868
2141	0.4333556751
2142	0.4332900678
2143	0.4332169378
2144	0.4331406562
2145	0.4330974786
2146	0.4330102732
2147	0.4329340994
2148	0.4328851527
2149	0.4328359279
2150	0.4327339841
2151	0.4326816181
2152	0.4326360251
2153	0.4325972511
2154	0.4325311497
2155	0.4324896204
2156	0.432451292
2157	0.4323798535
2158	0.4323328957
2159	0.4322961812
2160	0.4322512969
2161	0.4321909595
2162	0.432118066
2163	0.4320099917
2164	0.4319418405
2165	0.4318509365
2166	0.4318055622
2167	0.4317127781
2168	0.4316582471
2169	0.431576955
2170	0.4315454632
2171	0.4314818492
2172	0.431448795
2173	0.4313798444
2174	0.4312992508
2175	0.4312360995
2176	0.4311728992
2177	0.4311450872
2178	0.4311082893
2179	0.4310737321
2180	0.4309927905
2181	0.4309327803
2182	0.4308821726
2183	0.4307622598
2184	0.4306999577
2185	0.4305967918
2186	0.430546706
2187	0.4305117039
2188	0.4304666521
2189	0.4303845302
2190	0.4303017056
2191	0.4302462656
2192	0.4302021399
2193	0.4301454559
2194	0.4300948899
2195	0.4300483523
2196	0.4300075693
2197	0.429911372
2198	0.429826442
2199	0.4297860453
2200	0.4297137523
2201	0.429641585
2202	0.429568586
2203	0.4295000251
2204	0.4294411909
2205	0.4293649688
2206	0.4293036421
2207	0.4292560923
2208	0.4292250544
2209	0.4291706569
2210	0.4290735665
2211	0.4289847546
2212	0.4289318369
2213	0.4288964917
2214	0.4288633947
2215	0.4288085705
2216	0.4287472411
2217	0.428702006
2218	0.4286414121
2219	0.4285855392
2220	0.4285205221
2221	0.42847113
2222	0.4284107057
2223	0.4283620644
2224	0.4282821809
2225	0.4282341363
2226	0.4281826062
2227	0.4281331842
2228	0.4280638137
2229	0.4280154933
2230	0.4279293236
2231	0.4278142417
2232	0.427766724
2233	0.4276915971
2234	0.427602669
2235	0.4275671914
2236	0.4275033554
2237	0.427449826
2238	0.4274157462
2239	0.4273067026
2240	0.4272565725
2241	0.4272173618
2242	0.4271556054
2243	0.4271226025
2244	0.4270523144
2245	0.4269933862
2246	0.4269659034
2247	0.4269254486
2248	0.4268900641
2249	0.4268446674
2250	0.4267353159
2251	0.4266594924
2252	0.4266044742
2253	0.4265601752
2254	0.4265119552
2255	0.426468686
2256	0.4264071707
2257	0.426345112
2258	0.4262848573
2259	0.4262261401
2260	0.4261827395
2261	0.4261479497
2262	0.4261035649
2263	0.4260205688
2264	0.4259729017
2265	0.4259356437
2266	0.4259107907
2267	0.4258572395
2268	0.4257982763
2269	0.4256977617
2270	0.425604176
2271	0.4255524949
2272	0.4255081574
2273	0.4254181182
2274	0.4253534886
2275	0.4252989363
2276	0.4252222648
2277	0.4251556864
2278	0.4250367923
2279	0.4249789535
2280	0.4249212723
2281	0.424809859
2282	0.4247751118
2283	0.4247321572
2284	0.4246660656
2285	0.4246210256
2286	0.4245514513
2287	0.4244476549
2288	0.4244004793
2289	0.4243456926
2290	0.4243065481
2291	0.4242442556
2292	0.4241722895
2293	0.4241231657
2294	0.4240700502
2295	0.4240005805
2296	0.4239217925
2297	0.4238687178
2298	0.4237637751
2299	0.4237096763
2300	0.4236272572
2301	0.4235256178
2302	0.4234386584
2303	0.4233724075
2304	0.4232987147
2305	0.4232255579
2306	0.4231595459
2307	0.4231126491
2308	0.4230518467
2309	0.4229336051
2310	0.4228332027
2311	0.4227572334
2312	0.4226614242
2313	0.4226081586
2314	0.4225326059
2315	0.422490689
2316	0.4224256123
2317	0.4223551346
2318	0.4222937344
2319	0.4222462523
2320	0.4222123857
2321	0.4221621432
2322	0.4221076658
2323	0.4220481037
2324	0.4219942419
2325	0.421931628
2326	0.4218709511
2327	0.4217815233
2328	0.4217345507
2329	0.4216907496
2330	0.4216034604
2331	0.4215171885
2332	0.4214847958
2333	0.4214441311
2334	0.4213855032
2335	0.4213371097
2336	0.4212946547
2337	0.4212401813
2338	0.4211709287
2339	0.4211310445
2340	0.4210900771
2341	0.4210189907
2342	0.4209023654
2343	0.4208557719
2344	0.42081436
2345	0.4207849753
2346	0.4207392002
2347	0.4206508626
2348	0.4205816556
2349	0.4205232257
2350	0.4204687112
2351	0.4203863102
2352	0.4203087784
2353	0.4202168109
2354	0.4201448081
2355	0.4200752888
2356	0.4199945398
2357	0.4199191092
2358	0.419866425
2359	0.4198034474
2360	0.419745847
2361	0.4197004322
2362	0.4196368743
2363	0.4195875653
2364	0.4195538503
2365	0.4195261628
2366	0.4194817278
2367	0.4194269181
2368	0.419378757
2369	0.4193176847
2370	0.4192806518
2371	0.4192474461
2372	0.4191826842
2373	0.4191324287
2374	0.41905275
2375	0.4190038066
2376	0.4189605006
2377	0.4189024486
2378	0.4188284583
2379	0.41873735
2380	0.4186763274
2381	0.4186134288
2382	0.4185611117
2383	0.4185279354
2384	0.4184725769
2385	0.4184268199
2386	0.4183903776
2387	0.4183444028
2388	0.418290224
2389	0.4182424765
2390	0.418172142
2391	0.4180953168
2392	0.4179881611
2393	0.417938155
2394	0.4178881183
2395	0.4178006368
2396	0.4177708367
2397	0.4177036973
2398	0.4176250874
2399	0.4175982677
2400	0.4175445515
2401	0.4175053692
2402	0.4174550296
2403	0.4173665692
2404	0.4173226074
2405	0.4172761347
2406	0.4171920531
2407	0.4171348556
2408	0.4170896405
2409	0.4170564848
2410	0.417018568
2411	0.4169812757
2412	0.4168888593
2413	0.4168026964
2414	0.4167295284
2415	0.4166840396
2416	0.4166382947
2417	0.4166121003
2418	0.4165093723
2419	0.4164635881
2420	0.416412857
2421	0.4163649736
2422	0.4163112734
2423	0.416227438
2424	0.4161608312
2425	0.4161208781
2426	0.4160856632
2427	0.4160429449
2428	0.4159693155
2429	0.415914818
2430	0.4158679046
2431	0.4158003668
2432	0.4157217453
2433	0.4156833012
2434	0.4156565925
2435	0.4155633171
2436	0.4155033561
2437	0.4154341892
2438	0.4153869486
2439	0.4153485844
2440	0.4152707705
2441	0.4152145939
2442	0.4151222656
2443	0.4150821334
2444	0.4150220484
2445	0.4149753483
2446	0.414921079
2447	0.4148437679
2448	0.4147784046
2449	0.4147019382
2450	0.414653193
2451	0.4145954416
2452	0.4144899336
2453	0.4144401005
2454	0.4143872032
2455	0.4143341795
2456	0.4142885015
2457	0.414226078
2458	0.4141633279
2459	0.4140779125
2460	0.4140412394
2461	0.4139585929
2462	0.4139138863
2463	0.4138261876
2464	0.4137379675
2465	0.4136785082
2466	0.4135988814
2467	0.4135605467
2468	0.4135300849
2469	0.413473718
2470	0.4133782796
2471	0.413333996
2472	0.4132692914
2473	0.4132374576
2474	0.4131755242
2475	0.4131180801
2476	0.4130518108
2477	0.4130055005
2478	0.4129522157
2479	0.4128889271
2480	0.4128536073
2481	0.4127840542
2482	0.4127327446
2483	0.4126799418
2484	0.4125859823
2485	0.4125185939
2486	0.4124469138
2487	0.4123954935
2488	0.4123477547
2489	0.4123066309
2490	0.4122709931
2491	0.4121690368
2492	0.4120973623
2493	0.4120548062
2494	0.41198259
2495	0.4119443475
2496	0.4119108399
2497	0.4118793637
2498	0.4118402531
2499	0.4117804148
2500	0.4117362803
2501	0.4116912934
2502	0.4116166078
2503	0.4115255881
2504	0.4114563019
2505	0.4113879097
2506	0.4113188199
2507	0.4112480757
2508	0.4112087004
2509	0.4111531319
2510	0.4111037012
2511	0.4110338423
2512	0.4109565715
2513	0.4108982489
2514	0.4108435529
2515	0.4107724067
2516	0.4107006063
2517	0.4106541613
2518	0.4106115782
2519	0.4105645189
2520	0.4104998549
2521	0.4104557451
2522	0.4104041786
2523	0.4102953942
2524	0.4102018538
2525	0.4101038787
2526	0.4100213136
2527	0.4099502262
2528	0.4098776901
2529	0.4098384338
2530	0.4097820891
2531	0.4097298058
2532	0.4097043825
2533	0.4096500662
2534	0.40960661
2535	0.4095542315
2536	0.4095098296
2537	0.4094071511
2538	0.4093407287
2539	0.4092799394
2540	0.409246821
2541	0.4091660964
2542	0.4090862102
2543	0.4090313325
2544	0.4089437994
2545	0.4088800764
2546	0.4088334987
2547	0.4087404727
2548	0.4086937715
2549	0.4086497757
2550	0.4085468138
2551	0.4084909819
2552	0.4083908704
2553	0.4083488474
2554	0.408323373
2555	0.408254596
2556	0.4081957782
2557	0.4081532841
2558	0.4081194526
2559	0.4080464342
2560	0.4079777118
2561	0.4079254539
2562	0.4078764847
2563	0.4078302895
2564	0.4077914778
2565	0.4077303015
2566	0.4076983062
2567	0.4076393222
2568	0.4075668662
2569	0.4074955519
2570	0.4074372243
2571	0.4073555591
2572	0.4073379735
2573	0.4072610271
2574	0.4072248885
2575	0.4071701895
2576	0.4070975413
2577	0.4070527154
2578	0.4069564328
2579	0.406889368
2580	0.4068530658
2581	0.4068153503
2582	0.4067805637
2583	0.4067067705
2584	0.4066631734
2585	0.4065868842
2586	0.4065168751
2587	0.4064597202
2588	0.4063592261
2589	0.4063051872
2590	0.4062646858
2591	0.4061693048
2592	0.4060963069
2593	0.4060279768
2594	0.4059823794
2595	0.4059374585
2596	0.4058747617
2597	0.4057835396
2598	0.4057326495
2599	0.4056731424
2600	0.4056193507
2601	0.4055893011
2602	0.4055078734
2603	0.4054845577
2604	0.4054190861
2605	0.4053930644
2606	0.4053443152
2607	0.4053130772
2608	0.4052532847
2609	0.4052271541
2610	0.405157581
2611	0.4051109151
2612	0.4050726394
2613	0.4050123887
2614	0.4049363815
2615	0.4048915653
2616	0.404834737
2617	0.4047951724
2618	0.4047422281
2619	0.4046887075
2620	0.4046210634
2621	0.4045454123
2622	0.4044740005
2623	0.4044496234
2624	0.4043762799
2625	0.4043260755
2626	0.4042601148
2627	0.4042005248
2628	0.4041543175
2629	0.4040951974
2630	0.4040471417
2631	0.4040108152
2632	0.4039414082
2633	0.4038719519
2634	0.4038175536
2635	0.4037750961
2636	0.4037482383
2637	0.403705237
2638	0.4036520375
2639	0.4036036534
2640	0.4035428627
2641	0.4034945488
2642	0.403436054
2643	0.4033659869
2644	0.4033287755
2645	0.4032711328
2646	0.4032259079
2647	0.403175966
2648	0.4031261703
2649	0.4030789086
2650	0.403019392
2651	0.4029713922
2652	0.4029275154
2653	0.4028911712
2654	0.4028508584
2655	0.4027920879
2656	0.4027334228
2657	0.4026603023
2658	0.4025708466
2659	0.4025013258
2660	0.402427734
2661	0.4023603264
2662	0.4023153147
2663	0.4022777982
2664	0.4022420092
2665	0.4021932542
2666	0.4021622077
2667	0.4021225648
2668	0.4020500243
2669	0.4020145502
2670	0.4019459201
2671	0.4018776283
2672	0.4018048219
2673	0.4017345285
2674	0.4016859753
2675	0.4016484039
2676	0.4015981306
2677	0.4015525605
2678	0.4014989076
2679	0.4014419867
2680	0.4013548143
2681	0.4012949832
2682	0.4012522526
2683	0.4011782867
2684	0.4011324344
2685	0.4010481878
2686	0.4009854139
2687	0.400910469
2688	0.4008410008
2689	0.4007940507
2690	0.4007338307
2691	0.4006757591
2692	0.4006279859
2693	0.400596073
2694	0.4005512397
2695	0.4005032944
2696	0.4004665139
2697	0.4004396578
2698	0.4003914455
2699	0.4003603643
2700	0.4003033707
2701	0.4002108767
2702	0.4001546725
2703	0.4000601652
2704	0.4000401696
2705	0.3999578188
2706	0.3999111519
2707	0.3998858282
2708	0.3998337552
2709	0.3997988391
2710	0.3997421477
2711	0.3997079226
2712	0.3996586247
2713	0.3996128098
2714	0.3995700373
2715	0.3995122689
2716	0.3994519901
2717	0.3994124536
2718	0.3993694178
2719	0.3993309147
2720	0.3992721649
2721	0.3992284416
2722	0.3991714096
2723	0.3990777545
2724	0.399036516
2725	0.3989755346
2726	0.3989138499
2727	0.398861297
2728	0.3988355178
2729	0.3987865058
2730	0.398744692
2731	0.3986986066
2732	0.3986128888
2733	0.3985748632
2734	0.3985038127
2735	0.3984569101
2736	0.3983999426
2737	0.3983480965
2738	0.3983033556
2739	0.3982299991
2740	0.3981571573
2741	0.3981149036
2742	0.398054322
2743	0.3979936894
2744	0.3979563401
2745	0.3978994673
2746	0.39785067
2747	0.3978050618
2748	0.3977577174
2749	0.3977266419
2750	0.3976663379
2751	0.3976014557
2752	0.3975694058
2753	0.39749669
2754	0.3974752104
2755	0.3974237695
2756	0.3973616512
2757	0.3973201275
2758	0.3972366794
2759	0.3972106833
2760	0.3971397919
2761	0.397101144
2762	0.3970502316
2763	0.3970175845
2764	0.3969720777
2765	0.3969031552
2766	0.3968539412
2767	0.3967701142
2768	0.3967127373
2769	0.3966432909
2770	0.3966126802
2771	0.3965822379
2772	0.3965095951
2773	0.3964351927
2774	0.396357619
2775	0.396297828
2776	0.3962530611
2777	0.3962163967
2778	0.3961633109
2779	0.3961077079
2780	0.3960464448
2781	0.3960115898
2782	0.3959537387
2783	0.3959051511
2784	0.3958553476
2785	0.3957731475
2786	0.3957208628
2787	0.3956844137
2788	0.3956188664
2789	0.3955819975
2790	0.3955169882
2791	0.395441118
2792	0.3953822504
2793	0.3953082602
2794	0.3952237865
2795	0.3951572874
2796	0.3951146162
2797	0.3950198794
2798	0.3949774189
2799	0.3949307914
2800	0.3948819552
2801	0.394837013
2802	0.3947943371
2803	0.3947654503
2804	0.3947178668
2805	0.3946309273
2806	0.3945794945
2807	0.39452829
2808	0.3944783329
2809	0.394442809
2810	0.3943827854
2811	0.3943291839
2812	0.3942717874
2813	0.3942318334
2814	0.3941818508
2815	0.3941093473
2816	0.3940448696
2817	0.393998902
2818	0.3939523467
2819	0.3939023992
2820	0.3938502352
2821	0.3937815262
2822	0.3936897903
2823	0.3936371926
2824	0.39354298
2825	0.3934689285
2826	0.3934405106
2827	0.3933873345
2828	0.3933559906
2829	0.393303658
2830	0.3932749597
2831	0.3931994139
2832	0.3931445451
2833	0.3931033265
2834	0.3930279325
2835	0.3929701399
2836	0.3929087012
2837	0.3928600018
2838	0.392809777
2839	0.3927431716
2840	0.3926403653
2841	0.3925807571
2842	0.3925301315
2843	0.3924487567
2844	0.3924197887
2845	0.3923864368
2846	0.3923402427
2847	0.3922702018
2848	0.3922345478
2849	0.3921834001
2850	0.3920897903
2851	0.3920247731
2852	0.391961977
2853	0.3919224807
2854	0.3918141443
2855	0.39175125
2856	0.3917083539
2857	0.3916528423
2858	0.3916325144
2859	0.391606324
2860	0.3915687878
2861	0.3914640729
2862	0.3914188757
2863	0.3913850269
2864	0.3913576025
2865	0.391294335
2866	0.3912584404
2867	0.3912177004
2868	0.3911629599
2869	0.3911267672
2870	0.391048412
2871	0.3909990829
2872	0.3909746806
2873	0.3909038236
2874	0.3908343055
2875	0.3907830228
2876	0.3907094543
2877	0.3906498186
2878	0.3905963741
2879	0.3905371908
2880	0.3904776165
2881	0.3904231545
2882	0.3903460675
2883	0.3903063778
2884	0.3902322407
2885	0.3901951579
2886	0.3901619163
2887	0.3901044903
2888	0.3900837842
2889	0.3900418857
2890	0.3899898713
2891	0.3899192825
2892	0.3898681197
2893	0.3898197503
2894	0.3897900297
2895	0.3897402102
2896	0.3896977251
2897	0.3896506551
2898	0.3895851066
2899	0.3895455085
2900	0.3895031929
2901	0.3894327528
2902	0.3893695177
2903	0.3893244882
2904	0.3892523532
2905	0.3892089397
2906	0.3891361203
2907	0.3890897539
2908	0.389065846
2909	0.389001702
2910	0.3889580608
2911	0.3889121211
2912	0.3888551765
2913	0.3887905389
2914	0.3887471075
2915	0.388688459
2916	0.3886562696
2917	0.3885844715
2918	0.3885364207
2919	0.3884903552
2920	0.3884557365
2921	0.3884075949
2922	0.3883670391
2923	0.3883218021
2924	0.3882807398
